Punto_COD;Punto_Nombre;IFSN;ICA 5;ICA 6;Caudal (L/s) (L/s);Temperatura Agua (°C) (°C);Temperatura Ambiente (°C) (°C);Conductividad (uS/cm) (uS/cm);pH (Uds. pH) (Uds. pH);Oxigeno Disuelto (mgO 2 /L) (mgO2/L);Turbiedad (NTU);pH medido en el laboratorio (pH);Color Verdadero (Pt/Co);Sólidos Totales (mg/L);Sólidos Suspendidos Totales (mg/L);Alcalinidad Total (mg CaCO3/L);Dureza Total (mg CaCO3/L);Demanda Química de Oxígeno (total o soluble) (mg O2/L);Demanda Bioquímica de Oxígeno (total o soluble) (mg O2/L);Oxígeno Disuelto (mg O2/L);Nitrógeno Total (mgN/L);Nitratos (mgN-NO3/L);Nitritos (mgN-NO2/L);Fosfatos (mgP-PO4-3/L);Fósforo Total (mgP-PO4-3/L);Cloruros (mg Cl-/L);Sulfatos (mg SO4-2/L);Grasas y/o Aceites (mg/L);Detergentes (SAAM) (mg SAAM/L);Coliformes Totales (E + 1) (NMP/100mL);E. Coli (E + 1) (NMP/100mL);Fecha;Hora;Altura - Punto Monitoreo
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;77;0.86;0.86;-;16.4;21.1;68.0;7.71;8.34;3.5;7.91;20;64;8.54;24.6;19.2;< 20;< 2;-;-;< 0.2;< 0.0091;0.091;-;< 5;< 5;0.7;< 0.025;3441;757;2021-09-07;09:15:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;74;0.75;0.78;-;16.5;21.3;49.3;7.53;8.28;31.0;7.65;40;108;66.4;23.7;19.1;< 20;< 2;-;-;0.221;0.0108;< 0.09;-;< 5;< 5;3.11;< 0.025;11870;2590;2021-11-30;09:45:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;71;0.64;0.68;-;16.2;21.3;61.1;6.97;8.22;55.0;7.17;40;258;111;13.7;19.4;25.8;< 2;-;-;0.171;< 0.005;< 0.09;-;< 5;< 5;2.91;< 0.025;34480;2260;2022-04-05;10:30:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;75;0.8;0.82;-;16.7;23.1;61.87;7.61;8.33;3.8;7.92;5;63;11.3;34.2;24.8;< 20;< 2;-;-;< 0.1;0.0056;< 0.09;-;< 5;< 5;0.698;< 0.025;12033;1500;2022-07-05;09:45:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;76;0.83;0.84;0;16.8;22.1;63.07;7.6;8.0;7.8;7.53;30;56.3;12.5;22.3;21.7;< 20;< 2;-;-;0.131;0.0051;< 0.09;-;< 5;< 5;0.22;< 0.025;12997;1178;2022-10-18;09:40:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;75;0.77;0.8;-;16.9;22.1;52.14;7.32;8.46;2.0;-;10;60.5;8.15;27.4;25.9;< 20;2.02;-;-;0.174;0.0086;< 0.09;-;< 5;< 5;0.532;< 0.025;20140;3230;2023-04-11;09:30:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;77;0.83;0.84;-;17.8;21.3;59.24;8.04;8.03;7.9;-;20;75;10.9;28.5;26.9;< 20;2.35;-;-;0.134;0.0083;< 0.09;-;< 5;< 5;2;0.141;17329;1012;2023-07-04;10:00:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;77;0.86;0.85;3248.19;19.5;24.6;95.47;7.56;7.79;2.4;-;10;72;7.45;35.3;33.0;< 20;< 2;-;-;0.104;0.01;< 0.09;-;< 8;< 5;1.46;0.055;15000;750;2023-09-12;09:40:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;75;0.75;0.77;3060.28;19.0;23.7;84.41;8.24;8.23;1.5;-;10;75.5;< 5;41.2;35.3;< 20;< 2;-;-;< 0.1;0.008;< 0.09;-;< 8;< 5;1.72;< 0.025;18720;1610;2024-03-05;09:30:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;76;0.8;0.79;-;18.1;22.9;114.1;7.84;8.07;3.7;-;5;< 50;7.45;29.4;31.9;< 20;< 2;-;-;0.188;0.0065;< 0.09;-;< 8;< 5;0.22;< 0.025;5475;1553;2024-07-09;09:50:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;78;0.78;0.78;-;17.1;20.8;98.65;7.58;8.12;3.64;-;17;66.5;10.1;29.0;25.4;< 20;< 2;-;< 5;< 0.1;< 0.005;< 0.09;< 0.15;< 8;< 5;0.968;< 0.025;34480;1690;2025-01-14;09:15:00;1495.962843
50;RIO RISARALDA, ANTES DESCARGA MUNICIPIO MISTRATO;76;0.86;0.86;0;17.1;21.7;57.21;7.55;7.895;25.5;-;30;86.5;47.9;17.2;17.4;< 20;< 2;-;-;0.179;0.0248;< 0.09;-;< 8;< 5;1.68;< 0.025;19863;624;2025-02-18;10:10:00;1495.962843
