FECHA,CAUDAL_M3S
2015-10-18,7.78
2015-10-19,7.78
2015-10-20,7.59
2015-10-21,6.49
2015-10-22,6.25
2015-10-23,6.25
2015-10-24,6.71
2015-10-25,4.17
2015-10-26,6.25
2015-10-27,6.25
2015-10-28,6.25
2015-10-29,7.78
2015-10-30,7.78
2015-11-01,7.78
2015-11-02,7.78
2015-11-03,7.65
2015-11-04,7.78
2015-11-05,7.78
2015-11-06,7.78
2015-11-07,7.78
2015-11-08,7.78
2015-11-09,7.78
2015-11-10,7.78
2015-11-11,7.67
2015-11-12,7.67
2015-11-13,7.78
2015-11-14,7.67
2015-11-15,7.67
2015-11-16,7.46
2015-11-17,6.22
2015-11-18,7.78
2015-11-19,7.78
2015-11-20,7.78
2015-11-21,7.78
2015-11-22,7.78
2015-11-23,7.78
2015-11-24,7.78
2015-11-25,7.78
2015-11-26,7.78
2015-11-27,7.78
2015-11-28,7.78
2015-11-29,4.82
2015-11-30,4.82
2015-12-01,7.78
2015-12-02,7.62
2015-12-03,7.62
2015-12-04,7.62
2015-12-05,7.57
2015-12-06,7.51
2015-12-07,7.11
2015-12-08,6.54
2015-12-09,6.35
2015-12-10,7.14
2015-12-11,6.83
2015-12-12,6.54
2015-12-13,5.86
2015-12-14,6.1
2015-12-15,6.1
2015-12-16,5.89
2015-12-17,6.1
2015-12-18,5.84
2015-12-19,6.1
2015-12-20,6.01
2015-12-21,5.67
2015-12-22,5.67
2015-12-23,5.89
2015-12-24,5.24
2015-12-25,5.17
2015-12-26,4.98
2015-12-27,5.1
2015-12-28,5.18
2016-01-01,3.96
2016-01-02,4.99
2016-01-03,4.3
2016-01-04,4.29
2016-01-05,4.59
2016-01-06,4.68
2016-01-07,6.06
2016-01-08,6.9
2016-01-09,7.16
2016-01-10,7.62
2016-01-11,7.78
2016-01-12,7.78
2016-01-13,7.78
2016-01-14,7.51
2016-01-15,6.86
2016-01-16,6.13
2016-01-17,3.75
2016-01-18,5.38
2016-01-19,5.43
2016-01-20,5.43
2016-01-21,5.47
2016-01-22,5.38
2016-01-23,5.38
2016-01-24,4.95
2016-01-25,5.17
2016-01-26,6.01
2016-01-27,5.65
2016-01-28,4.88
2016-01-29,4.66
2016-01-30,5.43
2016-01-31,5.38
2016-02-01,4.88
2016-02-02,4.81
2016-02-03,4.66
2016-02-04,4.59
2016-02-05,6.66
2016-02-06,5.43
2016-02-07,5.19
2016-02-08,4.73
2016-02-09,4.73
2016-02-10,4.73
2016-02-11,4.49
2016-02-12,4.43
2016-02-13,5.05
2016-02-14,2.67
2016-02-15,3.38
2016-02-16,3.38
2016-02-17,4.11
2016-02-18,4.59
2016-02-19,4.44
2016-02-20,4.35
2016-02-21,1.45
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
