Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2018-02-06,13:15,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,27,8.14,23.9,156.5,7.9,S/D,119,10.4,S/D,< 1,< 20,S/D,65.3,61.4,S/D,S/D,2.2,S/D,S/D,1.3,0.0311,0.251,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,10.3,30760,S/D,2608
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2018-08-21,13:35,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,28.4,8.08,24,145.9,6.4,S/D,126,15.5,S/D,1.3,< 20,S/D,58.9,64.7,S/D,S/D,3.5,S/D,S/D,1.3,0.019,0.227,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,7.3,30760,S/D,1909
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2018-11-20,13:30,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,26.9,7.96,23,136,5.8,S/D,131,31.2,S/D,1.8,< 20,S/D,54,52.7,S/D,S/D,3.5,S/D,S/D,1.3,0.0379,0.255,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,9.9,111200,S/D,4288
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2019-06-04,13:45,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,28.4,7.7,23.4,130.8,11.2,S/D,126,22.4,S/D,< 2,< 20,S/D,48.1,51.1,S/D,S/D,3.4,S/D,S/D,1.36,0.042,0.152,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,10.6,46110,S/D,3982
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2019-09-03,13:10,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,26.4,8.14,24.9,160,1.1,S/D,114,5.4,S/D,< 2,< 20,S/D,63.3,64.7,S/D,S/D,4.8,S/D,S/D,1.07,0.0133,0.181,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,13960,S/D,1192
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2019-11-12,13:50,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,25.3,7.89,21.8,140.5,11.7,S/D,0,0,S/D,< 3,< 20,S/D,52.4,55.8,S/D,S/D,4.5,S/D,S/D,1.3,0.0892,0.292,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,9.7,222400,S/D,2369
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2020-03-03,14:00,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,27.5,8.02,24.7,154.7,1.8,S/D,126,8.5,S/D,< 2,< 20,S/D,62.5,62.2,S/D,S/D,3.8,S/D,S/D,0.728,0.0117,0.246,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,5.4,22820,S/D,1283
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2020-09-01,13:10,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,26.4,7.84,22.9,163.7,11.4,S/D,184,20.7,S/D,< 2,< 20,S/D,55.7,58.9,S/D,S/D,3.43,S/D,S/D,0.676,0.0236,0.116,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,7.04,86640,S/D,2511
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2020-11-03,13:30,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,26.8,7.62,22.1,131.3,6.97,S/D,118,22,S/D,< 2,< 20,S/D,S/D,S/D,S/D,S/D,2.45,S/D,S/D,0.662,0.0286,0.175,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6.39,48840,S/D,2933
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Quebrada Chapata - Desembocadura,S/D,2021-07-06,00:20,Monitoreo periódico,S/D,S/D,967.57,2123316.9124,4684670.3437,27.3,8.14,22.2,148,2.9,S/D,123,13,S/D,< 2,< 20,S/D,57,59,S/D,S/D,< 5,S/D,S/D,0.9,0.0442,0.125,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,5.05,48840,S/D,2604
