Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Palo,2021,Guachené,Rio Palo,Puente del Maíz,S/D,10/06/2021,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.3,18.1,137.2,36,101,S/D,259,S/D,10,25,5.84,36.6,64.2,S/D,S/D,S/D,0.9,S/D,0.74,0.03,S/D,2.78,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,24810,1100,S/D
Rio Palo,2021,Guachené,Rio Palo,Puente del Maíz,S/D,25/08/2021,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.2,19.9,144.2,21.5,216,S/D,143,S/D,10,15,6.26,50.5,64.2,S/D,S/D,S/D,0.5,S/D,0.45,0.03,S/D,0.15,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,241960,5540,S/D
Rio Palo,2021,Guachené,Rio Palo,Puente del Maíz,S/D,10/11/2021,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,6.28,19.7,159.3,27.5,288,S/D,162,S/D,10,51.7,6.93,44.8,70.6,S/D,S/D,S/D,S/D,S/D,0.1,< 0.02,S/D,0.68,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,17000,200,19.45
Rio Palo,2022,Guachené,Rio Palo,Puente del Maíz,S/D,21/05/2022,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.21,20.53,1025.3,79.9,372,S/D,126,S/D,10,15,6.27,46.4,70.6,S/D,S/D,S/D,0.56,S/D,0.47,0.03,S/D,0.85,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,20400,100,S/D
Rio Palo,2022,Guachené,Rio Palo,Puente del Maíz,S/D,30/08/2022,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.58,22.4,134.6,3.7,71,S/D,59.3,S/D,10,15,7.8,59.2,17.6,S/D,S/D,S/D,0.5,S/D,0.23,0.03,S/D,0.57,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,26000,200,S/D
Rio Palo,2022,Guachené,Rio Palo,Puente del Maíz,S/D,31/10/2022,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.76,19.9,134.7,28.7,405,S/D,270,S/D,10,15,7.88,40.4,70.6,S/D,S/D,S/D,0.6,S/D,0.3,0.03,S/D,0.1,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,5600,460,S/D
Rio Palo,2023,Guachené,Rio Palo,Puente del Maíz,S/D,13/04/2023,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.88,20,130.7,30.9,291,S/D,281,S/D,10,15,7.87,55,62.8,S/D,S/D,S/D,0.54,S/D,0.46,0.02,S/D,0.1,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,21000,2600,S/D
Rio Palo,2023,Guachené,Rio Palo,Puente del Maíz,S/D,17/08/2023,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.65,21.72,145.9,3.7,62,S/D,39.5,S/D,10,15,5.96,60.1,81.6,S/D,S/D,S/D,0.5,S/D,0.22,0.02,S/D,0.1,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,860,0,S/D
Rio Palo,2023,Guachené,Rio Palo,Puente del Maíz,S/D,31/10/2023,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.42,19.6,112.7,61.2,1150,S/D,304,S/D,10,15,6.43,43.4,61.3,S/D,S/D,S/D,0.93,S/D,0.85,0.02,S/D,0.1,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,18800,960,S/D
Rio Palo,2024,Guachené,Rio Palo,Puente del Maíz,S/D,30/05/2024,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,7.08,20.01,135.7,63.1,440,S/D,257,S/D,10,24,4.371,35.2,38.8,S/D,S/D,S/D,S/D,S/D,0.65,0.02,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,8200,300,S/D
Rio Palo,2025,Guachené,Rio Palo,Puente del Maíz,S/D,11/06/2025,S/D,S/D,S/D,S/D,1007,841650.841931863,1073101.393912217,S/D,6.75,20.61,104,620,127,S/D,170,S/D,10,15,6.22,43.6,47.6,S/D,S/D,S/D,S/D,S/D,S/D,0.02,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,7200,30,S/D
