Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Risaralda,2002,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2002-04-10,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,S/D,7.86,33.8,S/D,S/D,S/D,14.842,1900,S/D,8883,12752,S/D,7835,S/D,S/D,S/D,1700,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,477.16,S/D,S/D,0.93
Rio Risaralda,2003,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2003-07-11,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,S/D,S/D,22.4,238,56,S/D,229,S/D,S/D,S/D,S/D,S/D,101,S/D,S/D,S/D,1.5,S/D,S/D,1.2795,0.01504,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,25.913,2,S/D,S/D
Rio Risaralda,2005,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2005-06-07,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.2,8.09,28.4,S/D,S/D,S/D,2353,849,S/D,300,832,S/D,1517,S/D,S/D,S/D,375,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,32,S/D,S/D,10.16
Rio Risaralda,2006,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2006-05-02,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.9,8.23,23,S/D,S/D,S/D,4482,194,S/D,726,1664,S/D,3557,S/D,S/D,S/D,446,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,144.8,S/D,S/D,3
Rio Risaralda,2007,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2007-02-05,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,19,7,16,S/D,2,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,2.7,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6.8,S/D,S/D,S/D
Rio Risaralda,2007,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2007-02-07,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,18,7,17,S/D,3,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,3.3,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,4.9,S/D,S/D,S/D
Rio Risaralda,2007,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2007-05-08,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.8,8.21,24.3,S/D,S/D,S/D,7606,177,S/D,5269,6651,S/D,4409,S/D,S/D,S/D,874,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,212,S/D,S/D,1.4
Rio Risaralda,2009,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2009-05-06,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.7,8.16,29.7,1170,S/D,S/D,7133,383,S/D,2354,4604,S/D,4874,S/D,S/D,S/D,780,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,266,S/D,S/D,4.676
Rio Risaralda,2010,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2010-06-09,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.9,7.7,20.5,84,71.9,S/D,216,141,S/D,3.2,21.3,7.78,31.3,S/D,S/D,S/D,1.5,S/D,S/D,1.1,0.01,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,21.8,140000,S/D,29207
Rio Risaralda,2010,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2010-11-03,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.8,7.23,20.2,71,363,S/D,552,438,S/D,2.5,55.6,7.93,28.8,S/D,S/D,S/D,1.5,S/D,S/D,2.4,0.02,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,34.6,1700000,S/D,S/D
