Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Risaralda,2013,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2013-06-18,11:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,25.6,7.85,19.7,54,287,S/D,548,356,S/D,1.4,26,S/D,22.6,31.8,S/D,S/D,< 1.5,S/D,S/D,1.2,0.0202,0.39,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,31.8,130000,S/D,9464
Rio Risaralda,2014,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2014-04-23,11:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,23.8,7.89,20.8,81,43.3,S/D,160,72.2,S/D,< 1,< 20,S/D,30.3,31.3,S/D,S/D,3,S/D,S/D,0.8,0.0078,0.135,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,7.6,81600,S/D,7611
Rio Risaralda,2014,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2014-07-02,14:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.9,8.29,22,102,9.1,S/D,91.9,14.2,S/D,< 1,< 20,S/D,43.8,39,S/D,S/D,< 1.5,S/D,S/D,0.55,0.006,0.126,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,4.2,23820,S/D,4213
Rio Risaralda,2015,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2015-05-12,13:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,29.5,8.02,22,94,2.4,S/D,82.5,39.8,S/D,< 1,< 20,S/D,39.5,35.9,S/D,S/D,< 1.5,S/D,S/D,0.37,0.0029,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,16070,S/D,2583
Rio Risaralda,2016,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2016-02-24,14:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,26.5,8.25,22.7,123.7,3,S/D,117,5.8,S/D,< 1,< 20,S/D,47.9,45.6,S/D,S/D,5,S/D,S/D,* 0.43,0.0047,0.151,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,10.1,15531,S/D,1564
Rio Risaralda,2016,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2016-06-21,12:50,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,25.1,7.62,20,55.4,68.7,S/D,226,178,S/D,1.2,22.5,S/D,20.4,22,S/D,S/D,< 1.5,S/D,S/D,* 0.65,0.0074,0.179,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,15.6,26030,S/D,8470
Rio Risaralda,2017,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2017-06-27,12:15,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,21.3,7.64,18.8,89,75.2,S/D,148,172,S/D,< 1,< 20,S/D,26.4,25.6,S/D,S/D,< 1.5,S/D,S/D,0.8,< 0.01,0.182,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,16.1,30760,S/D,S/D
Rio Risaralda,2017,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2017-10-19,13:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,25,7.88,20.7,116.6,3.5,S/D,84.8,7.7,S/D,< 1,< 20,S/D,38,52.2,S/D,S/D,2.5,S/D,S/D,0.23,< 0.01,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,13140,S/D,4834
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2018-02-26,00:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,21.5,7.93,18.2,123.9,13.8,S/D,92.4,43.4,S/D,< 1,< 20,S/D,40.6,31.2,S/D,S/D,1.5,S/D,S/D,0.56,< 0.01,0.189,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,9.1,17250,S/D,4285
Rio Risaralda,2018,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2018-09-17,11:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,21.7,7.9,18.8,82.8,33.4,S/D,117,25.1,S/D,< 1,< 20,S/D,32.9,33.3,S/D,S/D,2.5,S/D,S/D,0.62,< 0.01,0.297,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,10.5,11370,S/D,8219
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2019-06-06,12:10,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.1,7.65,18.8,50.2,93.6,S/D,372,296,S/D,< 2,< 20,S/D,18.8,19.2,S/D,S/D,1.9,S/D,S/D,0.57,< 0.0091,0.128,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,20980,S/D,S/D
Rio Risaralda,2019,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2019-12-10,11:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,22.6,7.78,18.8,77.4,6.6,S/D,98,21.5,S/D,< 2,< 20,S/D,33.2,32.9,S/D,S/D,2.6,S/D,S/D,0.394,< 0.0091,0.129,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,15531,S/D,6007
Rio Risaralda,2020,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2020-11-17,13:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,21.8,7.8,18.3,61.3,29,S/D,134,67.3,S/D,< 2,< 20,S/D,24.9,28.4,S/D,S/D,0.735,S/D,S/D,0.259,< 0.0091,0.25,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,48840,S/D,S/D
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2021-06-29,00:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.9,7.78,20.2,96.7,11,S/D,99,35,S/D,< 2,< 20,S/D,33.8,33.6,S/D,S/D,< 5,S/D,S/D,0.354,0.0108,0.171,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,5.61,29870,S/D,7890
Rio Risaralda,2021,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2021-09-13,13:10,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.6,7.74,19.2,94.3,15,S/D,122,57.2,S/D,< 2,< 20,S/D,35.6,24.6,S/D,S/D,< 5,S/D,S/D,0.334,0.0128,0.135,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,16640,S/D,9735
Rio Risaralda,2022,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2022-04-18,13:20,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,22,7.75,20.4,90,7.7,S/D,159,55.9,S/D,< 2,< 20,S/D,34.8,31.8,S/D,S/D,< 5,S/D,S/D,0.304,0.0126,0.094,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,51720,S/D,8896
Rio Risaralda,2022,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2022-11-08,13:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.4,7.77,20.5,113.9,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,8188.59
Rio Risaralda,2023,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2023-06-13,13:15,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,27.2,7.83,21.5,80.49,13,S/D,103,26.1,S/D,< 2,< 20,S/D,36.1,37.2,S/D,S/D,< 5,S/D,S/D,0.278,0.0114,0.113,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,17329,S/D,6248.14
Rio Risaralda,2023,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2023-10-10,13:40,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,23.5,7.44,21.4,97.6,18,S/D,114,27.3,S/D,< 2,< 20,S/D,38.1,39.5,S/D,S/D,< 8,S/D,S/D,0.228,0.0097,0.143,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,26030,S/D,2050.21
Rio Risaralda,2024,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2024-06-17,13:40,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,24.4,7.64,21.9,80.61,12,S/D,97,22.2,S/D,< 2,< 20,S/D,26.8,29.1,S/D,S/D,< 8,S/D,S/D,0.175,0.0062,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,30760,S/D,S/D
Rio Risaralda,2024,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2024-10-21,14:00,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,23.5,7.54,20.7,99.91,40,S/D,188,122,S/D,2.7,20.4,S/D,28.6,30.8,S/D,S/D,< 8,S/D,S/D,0.181,0.0108,0.126,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 5,1046200,S/D,S/D
Rio Risaralda,2025,BELÉN DE UMBRÍA,Rio Risaralda,Río Guatica - Desembocadura río Risaralda,S/D,2025-06-09,00:40,Monitoreo periódico,S/D,S/D,1228.3,2137253.0826,4688213.0003,23.8,7.33,19.8,107.82,21.1,S/D,134,55.5,S/D,< 2,< 20,S/D,30.9,30.1,S/D,S/D,< 8,S/D,S/D,0.181,< 0.005,0.13,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6.5,141360,S/D,S/D
