Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Parraga,2016,CANDELARIA-VALLE,Rio Parraga,Rio Parraga - antes Desembocadura a rio Frayle,0494-2016,14/06/2016,08:40,Aguas Superficiales,14/06/2016 al 28/07/2016,0532 - 01/08/2016,S/D,872751.64,1071714.89,24,7.59,24.1,474,12,S/D,350,34,316,14.2,67,0.5,234,136,32.1,13.6,9.68,S/D,0.91,0.115,0.00944,0.365,0.804,1.57,0.526,14.8,4.19,S/D,S/D,S/D,S/D,S/D,S/D,20.6,2400,73,S/D
Rio Parraga,2016,CANDELARIA-VALLE,Rio Parraga,Rio Parraga - antes Desembocadura a rio Frayle,1271-2016,31/10/2016,08:40,Aguas Superficiales,31/10/2016 al 01/12/2016,1372 - 30/12/2016,S/D,872751.64,1071714.89,24,7.3,23.6,414,45,S/D,382,90,292,16.5,51.6,0.5,187,198,40.9,23.3,10.3,S/D,1.58,1.84,0.0109,0.161,0.45,2.46,0.526,9.17,35.7,S/D,S/D,S/D,S/D,S/D,S/D,20.1,2300,900,S/D
Rio Parraga,2017,CANDELARIA-VALLE,Rio Parraga,Rio Parraga - antes Desembocadura a rio Frayle,0403-2017,26/04/2017,08:20,Aguas Superficiales,26/04/2017 al 27/06/2017,0375 - 12/06/2017,S/D,872751.64,1071714.89,18,7.56,18,495,4.8,S/D,412,365,47,41.7,78.3,0.5,240,263,54.9,30.6,13.5,4.98,2.46,0.65,0.01,0.342,0.522,1.16,0.435,11.3,3.66,S/D,S/D,S/D,S/D,S/D,S/D,23.8,459999.9999999999,459999.9999999999,S/D
Rio Parraga,2017,CANDELARIA-VALLE,Rio Parraga,Rio Parraga - antes Desembocadura a rio Frayle,1119-2017,22/08/2017,08:48,Aguas Superficiales,22/08/2017 al 20/09/2017,1121 - 27/09/2017,S/D,1071714.89,872751.64,25,7.78,22,844,12.3,S/D,560,11.6,548,44.8,125,0.386,346,342,75.8,37.2,57.2,S/D,S/D,0.204,0.122,0.918,1.28,S/D,1.34,S/D,8.93,S/D,S/D,S/D,S/D,S/D,S/D,25.8,4300000,2300000,S/D
Rio Parraga,2018,CANDELARIA-VALLE,Rio Parraga,Rio Parraga - antes Desembocadura a rio Frayle,0413-2018,16/04/2018,09:19,Aguas Superficiales,16/04/2018 al 02/05/2018,0407 - 27/04/2018,S/D,872751.64,1071714.89,25,7.71,24.5,430,26,S/D,584,277,307,4.71,55,2.77,151,224,46.3,26.4,5.31,S/D,S/D,0.204,0.0898,0.134,0.317,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,32.3,110000,46000,S/D
