FECHA,CAUDAL_M3S
2016-05-19,9.54
2016-05-20,9.3
2016-05-21,8.81
2016-05-22,8.27
2016-05-23,7.88
2016-05-24,7.35
2016-05-25,6.9
2016-05-26,6.87
2016-05-27,7.02
2016-05-28,6.96
2016-05-29,6.9
2016-05-30,7.32
2016-05-31,5.7
2016-06-01,9.12
2016-06-02,8.3
2016-06-03,7.61
2016-06-04,7.08
2016-06-05,6.78
2016-06-06,8.05
2016-06-07,8.31
2016-06-08,7.78
2016-06-09,7.14
2016-06-10,6.66
2016-06-11,6.66
2016-06-12,6.75
2016-06-13,6.51
2016-06-14,6.25
2016-06-15,6.15
2016-06-16,8.69
2016-06-17,8.78
2016-06-18,8.08
2016-06-19,7.61
2016-06-20,7.5
2016-06-21,7.86
2016-06-22,9.1
2016-06-23,10.61
2016-06-24,9.68
2016-06-25,9.12
2016-06-26,8.74
2016-06-27,9.77
2016-06-28,9.06
2016-06-29,7.94
2016-06-30,6.36
2016-07-01,8.01
2016-07-02,15.96
2016-07-03,14.48
2016-07-04,11.84
2016-07-05,11.46
2016-07-06,14.6
2016-07-07,15.84
2016-07-22,7.26
2016-07-23,7.56
2016-07-24,8.13
2016-07-25,8.1
2016-07-26,7.87
2016-07-27,7.52
2016-07-28,6.87
2016-07-29,6.66
2016-07-30,5.42
2016-08-01,6.22
2016-08-02,6.15
2016-08-03,6.24
2016-08-04,6.63
2016-08-05,6.66
2016-08-06,6.75
2016-08-07,6.48
2016-08-08,6.15
2016-08-09,5.85
2016-08-10,5.6
2016-08-11,5.38
2016-08-12,5.3
2016-08-13,5.38
2016-08-14,5.3
2016-08-15,5.14
2016-08-16,5.02
2016-08-17,5.1
2016-08-18,5.72
2016-08-19,6.15
2016-08-20,5.92
2016-08-21,5.62
2016-08-22,5.38
2016-08-23,5.14
2016-08-24,5.87
2016-08-25,6.36
2016-08-26,5.85
2016-08-27,5.7
2016-08-28,5.6
2016-08-29,5.38
2016-08-30,3.93
2016-09-01,5.38
2016-09-02,5.19
2016-09-03,6.53
2016-09-04,7.11
2016-09-05,6.37
2016-09-06,6.9
2016-09-07,6.96
2016-09-08,6.33
2016-09-09,6.42
2016-09-10,6.45
2016-09-11,6.25
2016-09-12,6.1
2016-09-13,6.48
2016-09-14,7.14
2016-09-15,8.3
2016-09-16,11.12
2016-09-17,14.54
2016-09-18,12.6
2016-09-19,10.68
2016-09-20,9.65
2016-09-21,8.67
2016-09-22,8.13
2016-09-23,7.68
2016-09-24,6.46
2016-09-25,5.68
2016-09-26,5.24
2016-09-27,4.92
2016-09-28,4.7
2016-09-29,4.45
2016-09-30,11.33
2016-10-01,3.57
2016-10-02,4.03
2016-10-03,5.05
2016-10-04,4.7
2016-10-05,4.14
2016-10-06,3.8
2016-10-07,3.46
2016-10-08,3.34
2016-10-09,3.2
2016-10-10,3.34
2016-10-11,4.4
2016-10-12,4.2
2016-10-13,4.02
2016-10-14,3.82
2016-10-15,3.68
2016-10-16,4.78
2016-10-17,5.62
2016-10-18,5.24
2016-10-19,4.97
2016-10-20,4.48
2016-10-21,3.73
2016-10-22,3.46
2016-10-23,3.18
2016-10-24,3.02
2016-10-25,4.24
2016-10-26,6.08
2016-10-27,5.98
2016-10-28,6.51
2016-10-29,10.07
2016-11-01,8.54
2016-11-02,8.19
2016-11-03,7.83
2016-11-04,7.47
2016-11-05,7.08
2016-11-06,6.6
2016-11-07,6.15
2016-11-08,6.63
2016-11-09,6.66
2016-11-10,6.15
2016-11-11,5.88
2016-11-12,7.58
2016-11-13,8.55
2016-11-14,10.35
2016-11-15,16.17
2016-11-16,12.89
2016-11-17,10.62
2016-11-18,9.38
2016-11-19,15.03
2016-11-20,18.84
2016-11-21,15.44
2016-11-22,13.15
